lead_id,record_type,issue_type,field_name,severity,recommended_action,issue_detail
5200,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5201,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5202,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5203,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5204,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5206,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5207,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5209,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5210,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5211,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5213,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5214,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5215,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5216,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5217,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5218,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5220,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5221,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5223,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5224,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5225,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5226,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5227,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5228,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5229,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5230,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5232,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5234,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5235,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5236,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5237,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5238,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5239,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5240,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5241,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5242,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5243,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5244,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5245,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5246,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5247,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5249,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5250,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Format possible mais numéro non validé
5251,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5252,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5253,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5254,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5256,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5257,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Format possible mais numéro non validé
5258,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5259,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5260,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5261,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5263,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5264,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5266,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5267,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5268,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5270,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5272,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5273,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5274,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5275,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5276,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5277,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5278,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5279,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5280,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5281,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5282,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5283,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5284,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5285,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5286,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5287,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5288,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5289,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5291,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5292,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5293,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5294,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5295,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5296,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5297,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5298,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5299,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5300,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5302,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5303,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5304,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Format possible mais numéro non validé
5305,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5306,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5307,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5308,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5309,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5310,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5311,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5312,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5314,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5316,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5317,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5318,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5319,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5320,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5321,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5322,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5323,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5324,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5325,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5326,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5328,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5329,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5330,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5331,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5332,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5333,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Format possible mais numéro non validé
5334,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5335,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5336,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5337,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5338,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5339,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5340,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5341,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5342,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5344,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5345,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5349,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5350,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5351,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5352,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5354,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5355,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5356,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5357,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5359,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5360,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5361,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5362,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5363,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Format possible mais numéro non validé
5364,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5365,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5366,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5367,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5368,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5369,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5370,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5371,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5373,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5374,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5375,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5376,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5377,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5378,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5380,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5381,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5382,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5383,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5384,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5386,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Format possible mais numéro non validé
5387,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5388,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5389,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5390,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Format possible mais numéro non validé
5391,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5393,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5394,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5395,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5396,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5397,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5398,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5399,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5400,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5401,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5402,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5404,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5405,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5406,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5407,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5408,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5409,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5410,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5411,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5412,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5413,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5414,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Format possible mais numéro non validé
5415,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5416,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5417,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
5420,lead,Téléphone invalide ou manquant,phone,Moyenne,"Corriger au format international E.164, par exemple +14155552671, ou enrichir avant prospection.",Téléphone manquant
